Suburb,Price,Date
Bentleigh,1311000.0,15/10/2016
Bentleigh,1100000.0,15/10/2016
Bentleigh,1327500.0,16/04/2016
Bentleigh,1560000.0,16/04/2016
Bentleigh,1370000.0,16/07/2016
Bentleigh,1100000.0,16/07/2016
Bentleigh,1385000.0,16/07/2016
Bentleigh,1275000.0,17/09/2016
Bentleigh,1095000.0,17/09/2016
Bentleigh,797500.0,17/09/2016
Bentleigh,725000.0,18/03/2017
Bentleigh,825000.0,18/03/2017
Bentleigh,1235000.0,18/03/2017
Bentleigh,1600000.0,18/06/2016
Bentleigh,1165000.0,18/06/2016
Bentleigh,1355000.0,18/06/2016
Bentleigh,1910000.0,18/06/2016
Bentleigh,1448000.0,19/11/2016
Bentleigh,820000.0,19/11/2016
Bentleigh,895000.0,22/05/2016
Bentleigh,1041000.0,22/05/2016
Bentleigh,1430000.0,22/08/2016
Bentleigh,910000.0,22/08/2016
Bentleigh,2520000.0,22/08/2016
Bentleigh,1350000.0,24/09/2016
Bentleigh,635000.0,24/09/2016
Bentleigh,1280000.0,25/02/2017
Bentleigh,1900000.0,25/02/2017
Bentleigh,1230000.0,25/02/2017
Bentleigh,1150000.0,25/02/2017
Bentleigh,1650000.0,26/07/2016
Bentleigh,670000.0,26/07/2016
Bentleigh,680000.0,27/11/2016
Bentleigh,1320000.0,27/11/2016
Bentleigh,1380000.0,27/11/2016
Bentleigh,1900000.0,27/11/2016
Bentleigh,1535000.0,28/08/2016
Bentleigh,1281000.0,28/08/2016
Bentleigh,1096000.0,28/08/2016
Bentleigh,1385000.0,28/08/2016
Bentleigh,517500.0,28/08/2016
Bentleigh,1245000.0,28/08/2016
Bentleigh,503000.0,28/08/2016
Bentleigh,2620000.0,28/08/2016
Bentleigh,760000.0,30/07/2016
Bentleigh,405000.0,30/07/2016
Bentleigh East,1410000.0,3/9/2016
Bentleigh East,760000.0,3/9/2016
Bentleigh East,825000.0,3/9/2016
Bentleigh East,746000.0,3/12/2016
Bentleigh East,580000.0,3/12/2016
Bentleigh East,1275000.0,3/12/2016
Bentleigh East,1206000.0,3/12/2016
Bentleigh East,1115000.0,4/3/2017
Bentleigh East,1190000.0,4/3/2017
Bentleigh East,1270000.0,4/3/2017
Bentleigh East,1025000.0,4/3/2017
Bentleigh East,740000.0,4/3/2017
Bentleigh East,1960000.0,4/3/2017
Bentleigh East,495000.0,4/6/2016
Bentleigh East,570000.0,4/6/2016
Bentleigh East,1220000.0,4/6/2016
Bentleigh East,885000.0,4/6/2016
Bentleigh East,830000.0,4/6/2016
Bentleigh East,1137500.0,4/6/2016
Bentleigh East,1100000.0,4/6/2016
Bentleigh East,1040000.0,6/8/2016
Bentleigh East,1210000.0,6/8/2016
Bentleigh East,1160000.0,6/8/2016
Bentleigh East,1215000.0,7/5/2016
Bentleigh East,1200000.0,7/5/2016
Bentleigh East,1050000.0,7/5/2016
Bentleigh East,950000.0,7/5/2016
Bentleigh East,380000.0,7/5/2016
Bentleigh East,689000.0,7/5/2016
Bentleigh East,1400000.0,7/5/2016
Bentleigh East,965000.0,7/5/2016
Bentleigh East,1338000.0,7/5/2016
Bentleigh East,800000.0,7/5/2016
Bentleigh East,651000.0,7/5/2016
Bentleigh East,920000.0,7/5/2016
Bentleigh East,1390000.0,7/5/2016
Bentleigh East,495000.0,8/10/2016
Bentleigh East,370000.0,8/10/2016
Bentleigh East,1100000.0,8/10/2016
Bentleigh East,1100000.0,8/10/2016
Bentleigh East,1355000.0,8/10/2016
Bentleigh East,1206000.0,8/10/2016
Bentleigh East,486500.0,8/10/2016
Bentleigh East,1010000.0,10/9/2016
Bentleigh East,899000.0,10/9/2016
Bentleigh East,1415000.0,10/9/2016
Bentleigh East,1185000.0,10/12/2016
Bentleigh East,1060000.0,10/12/2016
Bentleigh East,716000.0,10/12/2016
Bentleigh East,1550000.0,10/12/2016
Bentleigh East,840000.0,10/12/2016
Bentleigh East,1110000.0,10/12/2016
Bentleigh East,1106000.0,10/12/2016
Bentleigh East,845000.0,12/11/2016
Bentleigh East,860000.0,12/11/2016
Bentleigh East,1208000.0,12/11/2016
Bentleigh East,921000.0,12/11/2016
Bentleigh East,1165000.0,12/11/2016
Bentleigh East,1270000.0,12/11/2016
Bentleigh East,742500.0,12/11/2016
Bentleigh East,920000.0,12/11/2016
Bentleigh East,1307000.0,13/08/2016
Bentleigh East,1010000.0,13/08/2016
Bentleigh East,702000.0,13/08/2016
Bentleigh East,813000.0,13/08/2016
Bentleigh East,805000.0,14/05/2016
Bentleigh East,880000.0,14/05/2016
Bentleigh East,1100000.0,14/05/2016
Bentleigh East,1085000.0,15/10/2016
Bentleigh East,920000.0,16/04/2016
Bentleigh East,1050000.0,16/04/2016
Bentleigh East,1560000.0,16/04/2016
Bentleigh East,800000.0,16/04/2016
Bentleigh East,722000.0,16/04/2016
Bentleigh East,930000.0,16/04/2016
Bentleigh East,921000.0,16/04/2016
Bentleigh East,1035000.0,16/04/2016
Bentleigh East,720000.0,16/07/2016
Bentleigh East,1185000.0,16/07/2016
Bentleigh East,1352000.0,16/07/2016
Bentleigh East,1005000.0,16/07/2016
Bentleigh East,761000.0,16/07/2016
Bentleigh East,1600000.0,16/07/2016
Bentleigh East,1200000.0,17/09/2016
Bentleigh East,780000.0,17/09/2016
Bentleigh East,1250000.0,17/09/2016
Bentleigh East,750000.0,17/09/2016
Bentleigh East,1300000.0,17/09/2016
Bentleigh East,1475000.0,17/09/2016
Bentleigh East,1110000.0,17/09/2016
Bentleigh East,835000.0,17/09/2016
Bentleigh East,1690000.0,17/09/2016
Bentleigh East,791000.0,17/09/2016
Bentleigh East,900000.0,17/09/2016
Bentleigh East,1189000.0,17/09/2016
Bentleigh East,825000.0,17/09/2016
Bentleigh East,1030000.0,18/03/2017
Bentleigh East,970000.0,18/03/2017
Bentleigh East,930000.0,18/03/2017
Bentleigh East,1510000.0,18/03/2017
Bentleigh East,1240000.0,18/03/2017
Bentleigh East,823000.0,18/03/2017
Bentleigh East,1310000.0,18/03/2017
Bentleigh East,1475000.0,18/03/2017
Bentleigh East,950000.0,18/03/2017
Bentleigh East,1045000.0,18/06/2016
Bentleigh East,750000.0,18/06/2016
Bentleigh East,800000.0,18/06/2016
Bentleigh East,655000.0,18/06/2016
Bentleigh East,1550000.0,18/06/2016
Bentleigh East,835000.0,18/06/2016
Bentleigh East,1140000.0,18/06/2016
Bentleigh East,1120000.0,18/06/2016
Bentleigh East,1465000.0,18/06/2016
Bentleigh East,910000.0,18/06/2016
Bentleigh East,920000.0,18/06/2016
Bentleigh East,935000.0,19/11/2016
Bentleigh East,977000.0,19/11/2016
Bentleigh East,1352000.0,19/11/2016
Bentleigh East,1115000.0,19/11/2016
Bentleigh East,780000.0,22/05/2016
Bentleigh East,1115000.0,22/05/2016
Bentleigh East,1197000.0,22/05/2016
Bentleigh East,485000.0,22/05/2016
Bentleigh East,810000.0,22/05/2016
Bentleigh East,1365000.0,22/05/2016
Bentleigh East,700000.0,22/05/2016
Bentleigh East,1698888.0,22/08/2016
Bentleigh East,1150000.0,22/08/2016
Bentleigh East,340000.0,22/08/2016
Bentleigh East,1000000.0,24/09/2016
Bentleigh East,965000.0,24/09/2016
Bentleigh East,870000.0,24/09/2016
Bentleigh East,1405000.0,24/09/2016
Bentleigh East,1161000.0,24/09/2016
Bentleigh East,1266000.0,24/09/2016
Bentleigh East,700000.0,24/09/2016
Bentleigh East,1325000.0,25/02/2017
Bentleigh East,770000.0,25/02/2017
Bentleigh East,1110000.0,25/02/2017
Bentleigh East,380000.0,25/02/2017
Bentleigh East,1175000.0,25/02/2017
Bentleigh East,1200000.0,25/02/2017
Bentleigh East,1370000.0,25/02/2017
Bentleigh East,1433500.0,25/02/2017
Bentleigh East,1630000.0,25/02/2017
Bentleigh East,1360000.0,25/02/2017
Bentleigh East,900000.0,26/07/2016
Bentleigh East,860000.0,26/07/2016
Bentleigh East,772500.0,27/06/2016
Bentleigh East,1001000.0,27/06/2016
Bentleigh East,715000.0,27/06/2016
Bentleigh East,801000.0,27/06/2016
Bentleigh East,882000.0,27/06/2016
Bentleigh East,1180000.0,27/06/2016
Bentleigh East,840000.0,27/11/2016
Bentleigh East,710000.0,27/11/2016
Bentleigh East,1040000.0,27/11/2016
Bentleigh East,1550000.0,27/11/2016
Bentleigh East,930000.0,27/11/2016
Bentleigh East,790000.0,27/11/2016
Bentleigh East,1040000.0,27/11/2016
Bentleigh East,1020000.0,27/11/2016
Bentleigh East,670000.0,27/11/2016
Bentleigh East,800000.0,28/05/2016
Bentleigh East,1120000.0,28/05/2016
Bentleigh East,970000.0,28/05/2016
Bentleigh East,787500.0,28/05/2016
Bentleigh East,950000.0,28/05/2016
Bentleigh East,886000.0,28/05/2016
Bentleigh East,780000.0,28/08/2016
Bentleigh East,1015000.0,28/08/2016
Bentleigh East,830000.0,28/08/2016
Bentleigh East,1241000.0,28/08/2016
Bentleigh East,1255000.0,28/08/2016
Bentleigh East,1320000.0,28/08/2016
Bentleigh East,870000.0,28/08/2016
Bentleigh East,1472500.0,28/08/2016
Bentleigh East,640000.0,30/07/2016
Bentleigh East,1160000.0,30/07/2016
Bentleigh East,1306000.0,30/07/2016
Bentleigh East,1291000.0,30/07/2016
Box Hill,1620000.0,3/9/2016
Box Hill,645000.0,4/3/2017
Box Hill,790000.0,4/3/2017
Box Hill,880000.0,4/3/2017
Box Hill,1560000.0,10/9/2016
Box Hill,1715000.0,10/12/2016
Box Hill,1200000.0,10/12/2016
Box Hill,1760000.0,10/12/2016
Box Hill,288000.0,12/6/2016
Box Hill,948000.0,12/11/2016
Box Hill,2770000.0,12/11/2016
Box Hill,1412000.0,12/11/2016
Box Hill,465000.0,13/08/2016
Box Hill,975000.0,15/10/2016
Box Hill,1325000.0,15/10/2016
Box Hill,750000.0,15/10/2016
Box Hill,1400000.0,15/10/2016
Box Hill,1500000.0,15/10/2016
Box Hill,1600000.0,16/04/2016
Box Hill,616000.0,16/07/2016
Box Hill,1661000.0,16/07/2016
Box Hill,1461400.0,17/09/2016
Box Hill,775000.0,17/09/2016
Box Hill,1506000.0,17/09/2016
Box Hill,1670000.0,17/09/2016
Box Hill,340000.0,18/03/2017
Box Hill,4000000.0,18/06/2016
Box Hill,928000.0,18/06/2016
Box Hill,761000.0,18/06/2016
Box Hill,636000.0,19/11/2016
Box Hill,1625000.0,19/11/2016
Box Hill,1430000.0,19/11/2016
Box Hill,836000.0,19/11/2016
Box Hill,400000.0,23/04/2016
Box Hill,1170000.0,23/04/2016
Box Hill,1670000.0,25/02/2017
Box Hill,1351000.0,28/05/2016
Box Hill,857000.0,28/05/2016
Box Hill,822500.0,28/05/2016
Box Hill,560000.0,28/08/2016
Box Hill,420000.0,30/07/2016
Braybrook,870000.0,3/9/2016
Braybrook,645000.0,3/9/2016
Braybrook,502000.0,4/3/2017
Braybrook,495000.0,4/6/2016
Braybrook,660000.0,7/11/2016
Braybrook,868000.0,7/11/2016
Braybrook,645000.0,7/11/2016
Braybrook,652000.0,8/10/2016
Braybrook,850000.0,8/10/2016
Braybrook,570500.0,10/12/2016
Braybrook,575000.0,10/12/2016
Braybrook,882000.0,10/12/2016
Braybrook,730000.0,11/3/2017
Braybrook,670000.0,13/08/2016
Braybrook,585000.0,14/05/2016
Braybrook,826000.0,16/07/2016
Braybrook,610000.0,17/09/2016
Braybrook,696000.0,18/03/2017
Braybrook,660000.0,19/11/2016
Braybrook,579000.0,19/11/2016
Braybrook,856500.0,19/11/2016
Braybrook,510000.0,22/08/2016
Braybrook,765000.0,25/02/2017
Braybrook,475000.0,25/02/2017
Braybrook,550000.0,26/07/2016
Braybrook,505000.0,27/06/2016
Braybrook,495000.0,27/06/2016
Braybrook,680000.0,27/11/2016
Braybrook,565000.0,27/11/2016
Braybrook,697500.0,28/08/2016
Brighton,1550000.0,3/9/2016
Brighton,1635000.0,3/9/2016
Brighton,1830000.0,3/12/2016
Brighton,3695000.0,3/12/2016
Brighton,536000.0,3/12/2016
Brighton,3700000.0,3/12/2016
Brighton,3775000.0,3/12/2016
Brighton,1975000.0,3/12/2016
Brighton,1300000.0,4/3/2017
Brighton,1390000.0,4/3/2017
Brighton,4250000.0,4/3/2017
Brighton,2905000.0,4/3/2017
Brighton,1300000.0,4/3/2017
Brighton,1725000.0,4/3/2017
Brighton,2266000.0,4/3/2017
Brighton,2910000.0,4/6/2016
Brighton,2100000.0,4/6/2016
Brighton,2700000.0,4/6/2016
Brighton,800000.0,4/6/2016
Brighton,1750000.0,4/6/2016
Brighton,1761000.0,6/8/2016
Brighton,2600000.0,6/8/2016
Brighton,1302500.0,6/8/2016
Brighton,1900000.0,6/8/2016
Brighton,2750000.0,7/5/2016
Brighton,892500.0,7/5/2016
Brighton,2145000.0,7/5/2016
Brighton,3171000.0,7/5/2016
Brighton,1910000.0,7/5/2016
Brighton,1850000.0,7/5/2016
Brighton,1067000.0,7/5/2016
Brighton,1865000.0,7/5/2016
Brighton,620000.0,7/11/2016
Brighton,985000.0,7/11/2016
Brighton,1475000.0,7/11/2016
Brighton,502000.0,8/10/2016
Brighton,700000.0,8/10/2016
Brighton,2400000.0,10/9/2016
Brighton,590000.0,10/9/2016
Brighton,1650000.0,10/9/2016
Brighton,1562500.0,10/9/2016
Brighton,2050000.0,10/12/2016
Brighton,3180000.0,10/12/2016
Brighton,960000.0,10/12/2016
Brighton,3320000.0,10/12/2016
Brighton,2800000.0,10/12/2016
Brighton,1602000.0,10/12/2016
Brighton,1300000.0,11/2/2017
Brighton,1100000.0,12/11/2016
Brighton,1650000.0,12/11/2016
Brighton,1102000.0,12/11/2016
Brighton,575000.0,12/11/2016
Brighton,1570000.0,12/11/2016
Brighton,1411000.0,12/11/2016
Brighton,4700000.0,12/11/2016
Brighton,1785000.0,12/11/2016
Brighton,1550000.0,12/11/2016
Brighton,1875000.0,13/08/2016
Brighton,2400000.0,13/08/2016
Brighton,1266000.0,13/08/2016
Brighton,826000.0,14/05/2016
Brighton,2730000.0,14/05/2016
Brighton,900000.0,14/05/2016
Brighton,1962000.0,14/05/2016
Brighton,3295888.0,15/10/2016
Brighton,375000.0,15/10/2016
Brighton,756000.0,15/10/2016
Brighton,800000.0,16/04/2016
Brighton,2100000.0,16/04/2016
Brighton,1500000.0,16/07/2016
Brighton,905500.0,16/07/2016
Brighton,2375000.0,17/09/2016
Brighton,2275000.0,17/09/2016
Brighton,1385000.0,17/09/2016
Brighton,1601000.0,17/09/2016
Brighton,2020000.0,17/09/2016
Brighton,1762000.0,17/09/2016
Brighton,2450000.0,18/03/2017
Brighton,858000.0,18/03/2017
Brighton,1427000.0,18/03/2017
Brighton,2517500.0,18/03/2017
Brighton,2800000.0,18/03/2017
Brighton,3700000.0,18/06/2016
Brighton,1410000.0,19/11/2016
Brighton,2475000.0,19/11/2016
Brighton,2700000.0,19/11/2016
Brighton,1005000.0,19/11/2016
Brighton,3900000.0,22/05/2016
Brighton,610000.0,22/05/2016
Brighton,880000.0,22/05/2016
Brighton,737000.0,22/05/2016
Brighton,1532000.0,22/08/2016
Brighton,1250000.0,22/08/2016
Brighton,835000.0,22/08/2016
Brighton,2320000.0,24/09/2016
Brighton,2000000.0,25/02/2017
Brighton,1230000.0,25/02/2017
Brighton,2375000.0,25/02/2017
Brighton,1037000.0,25/02/2017
Brighton,3050000.0,25/02/2017
Brighton,1630000.0,25/02/2017
Brighton,1701000.0,25/02/2017
Brighton,760000.0,25/02/2017
Brighton,2640000.0,26/07/2016
Brighton,850000.0,27/11/2016
Brighton,671000.0,27/11/2016
Brighton,2250000.0,27/11/2016
Brighton,2900000.0,27/11/2016
Brighton,1620000.0,27/11/2016
Brighton,3550000.0,27/11/2016
Brighton,2750000.0,28/05/2016
Brighton,3751000.0,28/05/2016
Brighton,1425000.0,28/05/2016
Brighton,2405000.0,28/05/2016
Brighton,1352500.0,28/08/2016
Brighton,2030000.0,28/08/2016
Brighton,3105000.0,28/08/2016
Brighton,1171000.0,28/08/2016
Brighton,1400000.0,28/08/2016
Brighton,1600000.0,30/07/2016
Brighton,1500000.0,30/07/2016
Brighton East,1940000.0,3/9/2016
Brighton East,1850000.0,3/9/2016
Brighton East,930000.0,3/9/2016
Brighton East,1310000.0,3/12/2016
Brighton East,1250000.0,3/12/2016
Brighton East,2504000.0,3/12/2016
Brighton East,700000.0,3/12/2016
Brighton East,750000.0,3/12/2016
Brighton East,1302500.0,4/3/2017
Brighton East,1445000.0,4/3/2017
Brighton East,980000.0,4/6/2016
Brighton East,1495000.0,4/6/2016
Brighton East,1825000.0,4/6/2016
Brighton East,1700000.0,4/6/2016
Brighton East,1400000.0,4/6/2016
Brighton East,1075000.0,4/6/2016
Brighton East,1860000.0,6/8/2016
Brighton East,1500000.0,6/8/2016
Brighton East,870000.0,6/8/2016
Brighton East,2000000.0,7/5/2016
Brighton East,1400000.0,7/5/2016
Brighton East,1300000.0,7/5/2016
Brighton East,1600000.0,7/5/2016
Brighton East,1780000.0,7/5/2016
Brighton East,1200000.0,7/5/2016
Brighton East,775000.0,7/11/2016
Brighton East,1480000.0,7/11/2016
Brighton East,2900000.0,8/10/2016
Brighton East,1590000.0,8/10/2016
Brighton East,2840000.0,10/9/2016
Brighton East,1580000.0,10/9/2016
Brighton East,1100000.0,10/9/2016
Brighton East,1000000.0,10/9/2016
Brighton East,2500000.0,10/12/2016
Brighton East,1700000.0,10/12/2016
Brighton East,1405000.0,10/12/2016
Brighton East,1290000.0,10/12/2016
Brighton East,3207000.0,10/12/2016
Brighton East,880000.0,11/2/2017
Brighton East,1920000.0,11/2/2017
Brighton East,1301000.0,12/11/2016
Brighton East,2570000.0,12/11/2016
Brighton East,2550000.0,12/11/2016
Brighton East,1915000.0,13/08/2016
Brighton East,1650000.0,13/08/2016
Brighton East,1530000.0,14/05/2016
Brighton East,805000.0,14/05/2016
Brighton East,2050000.0,15/10/2016
Brighton East,2550000.0,15/10/2016
Brighton East,905000.0,15/10/2016
Brighton East,1355000.0,15/10/2016
Brighton East,1845000.0,15/10/2016
Brighton East,1760000.0,15/10/2016
Brighton East,2050000.0,15/10/2016
Brighton East,1620000.0,16/04/2016
Brighton East,940000.0,16/04/2016
Brighton East,1710000.0,17/09/2016
Brighton East,1800000.0,17/09/2016
Brighton East,1706000.0,17/09/2016
Brighton East,1300000.0,17/09/2016
Brighton East,770000.0,18/03/2017
Brighton East,2200000.0,18/06/2016
Brighton East,1400000.0,19/11/2016
Brighton East,900000.0,19/11/2016
Brighton East,2150000.0,19/11/2016
Brighton East,1725000.0,19/11/2016
Brighton East,1755000.0,19/11/2016
Brighton East,1650000.0,22/05/2016
Brighton East,1720000.0,22/05/2016
Brighton East,1815000.0,22/05/2016
Brighton East,1450000.0,22/05/2016
Brighton East,681000.0,24/09/2016
Brighton East,1511000.0,24/09/2016
Brighton East,1310000.0,24/09/2016
Brighton East,340000.0,25/02/2017
Brighton East,1537000.0,25/02/2017
Brighton East,1100000.0,25/02/2017
Brighton East,994000.0,25/02/2017
Brighton East,1447000.0,25/02/2017
Brighton East,692000.0,26/07/2016
Brighton East,1367000.0,26/07/2016
Brighton East,903000.0,27/11/2016
Brighton East,2820000.0,27/11/2016
Brighton East,1813000.0,27/11/2016
Brighton East,1655000.0,27/11/2016
Brighton East,1230000.0,28/05/2016
Brighton East,1389000.0,28/05/2016
Brighton East,750000.0,28/05/2016
Brighton East,1245000.0,28/05/2016
Brighton East,2310000.0,28/05/2016
Brighton East,1420000.0,28/08/2016
Brighton East,563000.0,30/07/2016
Brighton East,1014000.0,30/07/2016
Brunswick,428000.0,3/9/2016
Brunswick,1026000.0,3/9/2016
Brunswick,1802500.0,3/12/2016
Brunswick,1500000.0,3/12/2016
Brunswick,2230000.0,4/3/2017
Brunswick,1050000.0,4/6/2016
Brunswick,410000.0,4/6/2016
Brunswick,272500.0,4/6/2016
Brunswick,680000.0,4/6/2016
Brunswick,400000.0,6/8/2016
Brunswick,950000.0,6/8/2016
Brunswick,1310000.0,7/5/2016
Brunswick,860000.0,7/5/2016
Brunswick,845500.0,7/5/2016
Brunswick,860000.0,7/5/2016
Brunswick,605000.0,7/5/2016
Brunswick,1055000.0,7/5/2016
Brunswick,445000.0,7/5/2016
Brunswick,659500.0,7/11/2016
Brunswick,600000.0,7/11/2016
Brunswick,627000.0,7/11/2016
Brunswick,1450000.0,7/11/2016
Brunswick,990000.0,7/11/2016
Brunswick,1115000.0,8/10/2016
Brunswick,1125000.0,8/10/2016
Brunswick,855000.0,8/10/2016
Brunswick,910000.0,8/10/2016
Brunswick,940000.0,8/10/2016
Brunswick,1100000.0,10/9/2016
Brunswick,750000.0,10/9/2016
Brunswick,1056000.0,10/9/2016
Brunswick,620000.0,10/12/2016
Brunswick,880000.0,10/12/2016
Brunswick,1222500.0,10/12/2016
Brunswick,810000.0,11/2/2017
Brunswick,1105000.0,11/2/2017
Brunswick,1260000.0,11/2/2017
Brunswick,955000.0,11/2/2017
Brunswick,895000.0,11/2/2017
Brunswick,1094000.0,11/3/2017
Brunswick,1135000.0,11/3/2017
Brunswick,792000.0,12/11/2016
Brunswick,587000.0,12/11/2016
Brunswick,1060000.0,12/11/2016
Brunswick,840000.0,12/11/2016
Brunswick,890000.0,12/11/2016
Brunswick,1358000.0,13/08/2016
Brunswick,840000.0,13/08/2016
Brunswick,685000.0,13/08/2016
Brunswick,600000.0,13/08/2016
Brunswick,905000.0,14/05/2016
Brunswick,976000.0,14/05/2016
Brunswick,641000.0,14/05/2016
Brunswick,770000.0,15/10/2016
Brunswick,279500.0,15/10/2016
Brunswick,1800000.0,15/10/2016
Brunswick,1350000.0,15/10/2016
Brunswick,1320000.0,15/10/2016
Brunswick,825000.0,16/04/2016
Brunswick,860000.0,16/04/2016
Brunswick,830000.0,16/04/2016
Brunswick,936000.0,16/04/2016
Brunswick,1261000.0,16/04/2016
Brunswick,1045000.0,16/04/2016
Brunswick,1044000.0,16/07/2016
Brunswick,1050000.0,17/09/2016
Brunswick,1691500.0,17/09/2016
Brunswick,1075000.0,17/09/2016
Brunswick,620000.0,17/09/2016
Brunswick,501000.0,18/03/2017
Brunswick,1260000.0,18/03/2017
Brunswick,1650000.0,18/03/2017
Brunswick,601000.0,18/03/2017
Brunswick,800000.0,18/03/2017
Brunswick,1015000.0,18/03/2017
Brunswick,625000.0,18/06/2016
Brunswick,1700000.0,18/06/2016
Brunswick,815000.0,18/06/2016
Brunswick,435000.0,18/06/2016
Brunswick,890000.0,18/06/2016
Brunswick,1815000.0,18/06/2016
Brunswick,2500000.0,19/11/2016
Brunswick,860000.0,19/11/2016
Brunswick,491000.0,19/11/2016
Brunswick,990000.0,19/11/2016
Brunswick,350000.0,22/05/2016
Brunswick,871000.0,22/05/2016
Brunswick,985000.0,22/05/2016
Brunswick,1250000.0,22/05/2016
Brunswick,542000.0,22/05/2016
Brunswick,641000.0,22/05/2016
Brunswick,1395000.0,22/05/2016
Brunswick,860000.0,22/08/2016
Brunswick,440000.0,22/08/2016
Brunswick,860000.0,22/08/2016
Brunswick,835000.0,23/04/2016
Brunswick,705000.0,23/04/2016
Brunswick,800000.0,23/04/2016
Brunswick,880000.0,24/09/2016
Brunswick,1000000.0,24/09/2016
Brunswick,754000.0,24/09/2016
Brunswick,916000.0,24/09/2016
Brunswick,590000.0,24/09/2016
Brunswick,575000.0,24/09/2016
Brunswick,1020000.0,25/02/2017
Brunswick,1510000.0,25/02/2017
Brunswick,801000.0,25/02/2017
Brunswick,820000.0,25/02/2017
Brunswick,370000.0,26/07/2016
Brunswick,1170000.0,26/07/2016
Brunswick,1790000.0,27/06/2016
Brunswick,640000.0,27/06/2016
Brunswick,820000.0,27/06/2016
Brunswick,1875000.0,27/06/2016
Brunswick,1053000.0,27/06/2016
Brunswick,705000.0,27/06/2016
Brunswick,240000.0,27/11/2016
Brunswick,1175000.0,27/11/2016
Brunswick,1217000.0,27/11/2016
Brunswick,1020000.0,27/11/2016
Brunswick,1180000.0,27/11/2016
Brunswick,1340000.0,27/11/2016
Brunswick,1410000.0,28/05/2016
Brunswick,1550000.0,28/05/2016
Brunswick,740000.0,28/05/2016
Brunswick,947000.0,28/05/2016
Brunswick,592500.0,28/05/2016
Brunswick,1317000.0,28/05/2016
Brunswick,370000.0,28/05/2016
Brunswick,765000.0,28/05/2016
Brunswick,772000.0,28/08/2016
Brunswick,1210000.0,28/08/2016
Brunswick,1755000.0,28/08/2016
Brunswick,1073000.0,28/08/2016
Brunswick,1080000.0,28/08/2016
Brunswick,945000.0,30/07/2016
Brunswick,755000.0,30/07/2016
